Column1;Column2
Buenos días, frase de hoy: Si es un deber respetar los derechos de los demás, es también un deber mantener los propios. Herbert Spencer, (1820-1903) Escritor británico... A darle y mucho ánimo + !! ???? #QuedateEnCasa #ConsumeDeRestaurantes #CervezaArtesalSonora #NiUnaMenos;POSITIVO
"Sin #AbortoLegal no hay #NiUnaMenos  
#Abortolegal";POSITIVO
"#AbortoLegal2020 #AbortoLegalYa #ConElProyectoDeLaCampaña

Nos organizamos de cara al #3J sin aborto legal no hay #NiUnaMenos";POSITIVO
"Se puede ser #AbortoLegal y #NiUnaMenos y a la vez ser @baronjimena ?
PORRQUE DENUNCIO A SU EX, MILITO NI UNA MENOS Y ABORTO, AHORA VOLVIO CON EL EX?
#FeminismoInutil #feminismo";NEUTRAL
@delchusaavedra Nooo boluda, lo acusó de violencia de género, que le había sacado toda la plata y hasta subió una foto de el con el #niunamenos pero lo borró;POSITIVO
"Esta lista se actualiza cada día porque no queremos #niolvidoniperdon
#parendematarnos #feminicidioesgenocidio #vivasnosqueremos #niunamenos #semillerafeminista
n";POSITIVO
@RomeluNegro Solo falta que ahora diga #NiUnaMenos el descarado misógino de #TinelliSorete;NEGATIVO
quizás en realidad, ahora es cuando todo empieza... #BlackLivesMatter  #NiUnaMenos  #NoAlCodigoCivil  y muchos más;NEUTRAL
"15 años de campaña, el Kirchnerismo supo de su existencia a partir del segundo #NiUnaMenos (aproximadamente).
No lo entenderían, poco saben de consecuencia y coherencia política.
¡Aborto legal, seguro y gratuito!";NEUTRAL
Durante la sesión se mocionarán los miembros de la Comisión de Control de la Venta de Chatarra del Parque Automotor, mientras que la Comisión de Equidad de Género y Diversidad pronunciará un documento sobre el aniversario del #NiUnaMenos y Mes de la #diversidad.;NEUTRAL
"@emariana74 El poco hombre la amenaza ""¿por las buenas o por las malas?""

Espero que el gobierno de @alfredodelmazo actúe a tiempo y no se convierta esta mujer en una cifra más de #feminicidio del #Edomex
 
#NiUnaMenos #ViolenciaDeGenero  
@SGGEdomex";NEUTRAL
"Hay que deconstruir el patriarcado. Debemos pensar en una comunidad más igualitaria.
 #NOESNO #NIUNAMENOS";POSITIVO
Cada muerte por aborto es inevitable y por lo tanto un femicidio de estado. #NiUnaMenos por abortos clandestinos #AbortoLegal2020;NEUTRAL
"Las miles de mujeres, jóvenes y niñas asesinadas y desaparecidas en este país no pudieron “sacar su bandera blanca”.

Que no se te olvide eso, @GobiernoMX.

#NiUnaMenos  
#CuentaHastaDiez 
#EstadoFeminicida";POSITIVO
Denunciamos y exigimos que el Estado capacite y prepare a los funcionarios pertenecientes a instancias policiales, investigativas y judiciales con perspectiva de género. ¡Basta de femicidios y de impunidad! #NiUnaMenos;POSITIVO
"@macasante @HernanLarrainF @FelipeWard @GobiernodeChile @MinMujeryEG @sebastianpinera @SernamEGChile Muy bien, aunque sería una buena medida colocarles un"" brazalete electrónico"" a cada maltratador (Maricón) 
#NiUnaMenos";NEGATIVO
"@bollecochile Es una pena grande lo que paso con esta joven y más encontrarla en el mismo pueblo en el que vivo, flotando en el rio??ojala que no quede todo hay y se haga algo que allá justicia para ella y para muchas jóvenes que pasaron por lo mismo.
#NiUnaMenos";POSITIVO
"Confirmado el asesinato machista de ayer de una mujer de 65 años por su pareja, hombre, en #Girona

Van 19 mujeres asesinadas en 2020

1.052 desde 2003

#Esterrorismomachista 
#NiUnaMenos
#NosQueremosVivas
#NosmatanporserMUJERES";NEUTRAL
#BuenJueves | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año #QuedateEnCasa;NEUTRAL
@sebasleon_1 Nderakore!! Quiere amor nomás también la chica #NiUnaMenos;POSITIVO
@sanchezcastejon #NiUnaMenos   por favor;POSITIVO
"Con esta confirmación, el número de mujeres asesinadas por #ViolenciaDeGénero asciende a 20 en 2020, siendo 1.053 el número total de mujeres asesinadas por violencia de género desde el año 2003.

#BastaYa
#NiUnaMenos";NEUTRAL
"La mujer asesinada tenía una hija y no hay constancia de denuncias previas por violencia de género contra el presunto agresor.
#NiUnaMenos 
#NosQueremosVivas";NEUTRAL
@ortega_santoyo @epigmenioibarra @sophie_sant @BelkotaG @Alberto_AvalosH @mdgre2002 @nefryss @Marpfa @LaMithril @MayeyaMota @nonalorehedzg03 @Leonor1509 @velveluaces @joffre_eder @hekglez @KarennKiowa @nvergaraleon @Drago237 @molotovmx Buenas noches y feliz descanso Salvador. Hoy tenemos el #PaseDeLista1al43 con  @epigmenioibarra #FeminicidioEmergenciaNacional #NosEstanMatando #NosQueremosVivas #NiUnaMás #NiUnaMenos @alynmon @yllahte @MayeyaMota @Drago237 @sophie_sant @LaMithril @nonalorehedzg03 @Luis90Rodrigu;NEUTRAL
Estoy siendo acosada por un vato que está hablando mal de mi porque no le hice caso luego de que me engaño, ayuda #NiUnaMenos;POSITIVO
Todas somos Fatmagul!! Cuanta verdad. #NiUnaMenos #JusticiaParaFatmagul ??;POSITIVO
@AnabelOtega Mi abogada me dice que hasta que no tenga una Grabación así!!! Qué????? Y ni así ! Despierta #ministerio #despierta #Mexico ! Mientras... todas durmiendo con el enemigo !!!? A ver si despertamos vivas! #niUnaMenos ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;POSITIVO
"BASTA DE VIOLACIONES A LOS DDHH Y A ASESINATOS A LAS MUJERES Y A LOS HOMOSEXUALES
#diversidad
QUE CULPA TIENE FATMAGUL?
#niunamenos #todossomosfatmagul 
#NiUnaMas #niunafatmagulmas #ChileViolaDDDHH
#MeganoticiasPrime #chiledespertó #plazadeladignidad #COVID2019chile
#leyzamudio";POSITIVO
"Los gringos que webean con el #AllLivesMatters en vez de el #BlackLivesMatter se ven igual de patéticos que los fachos que decían ""nadie menos"" en vez de #niunamenos";POSITIVO
"Negar dichas cifras, sólo empeora la situación y da espacio para la negligencia de las autoridades ??

Hoy nos unimos para exigir #JusticiaParaAlejandra y que #NiUnaMenos tenga que ser violentada para que autoridades municipales, estatales y federales tomen las medidas necesarias";POSITIVO
"A veces cansadas, pero jamás DERROTADAS ??????

Mañana gritaremos más fuerte #NoSinMujeres #NosotrasTenemosOtrosDatos #SeraLey #NoEstasSola #Justicia #NiUnaMas #NiUnaMenos #JuntasPorMexico, y nunca aceptaré que nos digan #CuentaHasta10";POSITIVO
Uno cree que el movimiento feminista está compuesto por un montón de machorras ardidas, hasta que le salen a uno con huevonadas tipo ‘es que con una mujer no se pueden hacer negocios’. #NiUnaMas #NiUnaMenos #Feminismo #Respeto #RespetoALaMujer #NoAlMachismo;NEGATIVO
@marianapordios Vivo en el estado de México salir , subirse a la combi con o sin gente es un miedo constante, no pretendo demeritar el temor que sienten, solo decir que lo conocemos y nos solidarizamos con ustedes. #NiUnaMenos #NadieMenos;POSITIVO
@AnabelOtega No mas violencia justificada contra la mujer... basta de esa doble moral que está matando a tantas mujeres en nuestro país! #NiUnaMenos #NiUnaMas;POSITIVO
¿Tenemos que esperar a que le pase a una mujer cercana a nosotrxs para reaccionar, gente? #NiUnaMenos me lleva la chingada #VivasNosQueremos Abril 2020 el mes con más homicidios dolosos FEMINICIDIOS de mujeres en Mx;POSITIVO
@baradit Son una pena todas las mujeres hablando mal de las mujeres y después piden respeto. #NiUnaMenos #feminista y peor la manga de #machista que existen en #chile;POSITIVO
El mundo está lleno de hipócritas que escriben #niunamenos pero si ven a una mujer siendo maltratada, su mayor aporte es agarrar el celular y grabarla, para luego subirlo a la red y colocar le hashtag ???????;POSITIVO
"los pibes quienes le dieron el balazo suelto como si nada. Acabo de entrar y leer que... ESA NENA DE 14 AÑOS MURIO. 
Y LOS PIBES QUIENES LA MATARON ESTAN SUELTOS Y PENSAR QUE PUEDEN SEGUIR MATANDO A MAS PIBAS.

#NiUnaMenos";POSITIVO
"Te matan por tu piel, por tu sexo, por tu nacionalidad... 
#BlackLivesMatter 
#NiUnaMas 
#NiUnaMenos";POSITIVO
"Cuántos minutos lleva la @TV_Publica tratando informativa y periodísticamente noticias con perspectiva de género? políticas públicas, estadísticas de femicidios, crímenes de odio, anticonceptivos y violencias en #cuarentena 

• Hacemos historia •
#NiUnaMenos #AbortoLegalYa";NEUTRAL
En menos de 15 días en Chontales se  han registrado 2 femicidios ?? #NiUnaMenos aquí no solo el covid y la dictadura nos mata, también los onvrez.;POSITIVO
"@SofiaVannelli Si te quiere, te tiene que tratar bien
#ViolenciaNoEsAmor
#NiUnaMenos";POSITIVO
Alllivematters niunavidamenos fueron # creados para quitarle merito a una lucha, si a los hombres blancos los matan pero no los matan por ser de color y a las mujeres nos matan en nuestras casas nos violan #BlackLivesMatter #NiUnaMenos fueron creados x 1 lucha y problema social;NEUTRAL
#NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año #QuedateEnCasa;NEUTRAL
"Salud también es tener agua, trabajo y alimentos
#AbortoLegalYa #NiUnaMenos #BastaDeViolenciaMachista #FeminismosEnLaPrimeraLinea #CombatirLaViolenciaEsTareaEsencial";NEUTRAL
Qué puto coraje ver cómo tratan a la gente afroamericana en EU, qué puto coraje ver cómo tratan a nuestras mujeres aquí en México. Qué mierda de sociedad en la que vivimos. #BlackLivesMatter #NiUnaMenos;NEGATIVO
@VentaneandoUno Cuando dos mujeres, que fueron su pareja, hablan de violencia sicológica, algo debe haber de cierto. #NiUnaMenos #NiUnaMás;NEUTRAL
"@sberossi @LatrigliaPaola @MariaFrigoni @NadiaCiabattari @MarcelaDurrieu @fla_gise @Debogalan @MaJimenaLopezOk @giselamane @MicaFerrarom @SibilaBotti @MalenaMassa #CarolinaAlo seguimos en la lucha hasta que se haga #Justicia plena 
#ViolenciasMachistas #SeVaACaer
#VivasLibresYGobernandoNosQueremos
#NiUnaMenos";NEUTRAL
"@sberossi @Leydegrooming @MariaFrigoni @NadiaCiabattari @MarcelaDurrieu @fla_gise @Debogalan @MaJimenaLopezOk @giselamane @MicaFerrarom @SibilaBotti @MalenaMassa #CarolinaAlo #Presente la lucha continua
#SeVaACaer #ViolenciaMachista
#VivasLibresNosQueremos
#NiUnaMenos
#SeraJusticia";POSITIVO
"Exigimos recursos a programas de prevención y atención de las violenciasVSlasmujeres 
#NosotrasTenemosOtrosDatos 
#AltoaLosFeminicidios
#LosRefugiosSalvanVidas
#NiUnaMas 
#NiUnaMenos
#VivasNosQueremos
#ConLasCaamisSi 
#SeMetenConTodas
#LasLlamadasal911SonReales
#EstadoFeminicida";POSITIVO
"Una deseando irse de rumba y otras orando por no acabar en una tumba. #EnCuarentenaConMiAgresor 
 #NiUnaMenos";POSITIVO
"Hoy Tablado se encuentra en libertad gracias a la justicia patriarcal. 
El #3J, con motivo de un nuevo #NiUnaMenos volvemos a ser la voz de las que ya no están.";POSITIVO
«Una niña de sangre indígena que fue asesinada en medio de una pandemia que en algún tiempo será controlada, arrebatada por esa otra pandemia que muchos siguen pretendiendo ignorar la del feminicidio.» #JusticiaParaPamela #NiUnaMas #NiUnaMenos #NosotrasTenemosOtrosDatos;POSITIVO
"Eso de #CuentaHasta10 es una MENTADA DE MADRE!!! 
Regularizar la violencia? Eso está bien? 
Lo que deben de hacer es FRENAR LA VIOLENCIA y eso está en TODOS NOSOTROS!!! #YaBasta #NiUnaMas #NiUnaMenos";POSITIVO
"@DanielkaRuiz25 @24horasni @JosManu2807 @Tarara2408 @gilbertoartola @nerys_bonilla @OscarAlexNic @bertacarmela @freddijahoo ??Necesitamos impulsar un cambio radical en nuestra sociedad para erradicar esta pandemia, tan peligrosa como el #COVID19 

#NiUnaMenos 

#PLOMO19 ????";POSITIVO
@ayerasquetti @RenovadoraArg @EstelaDiaz63 @marisafassi @MicaFerrarom @MOREFRUTOS @MalenaMassa @MarcelaDurrieu @MaJimenaLopezOk @JimenaBondaruk @monicalitza @MinGenerosAR @MinMujeresPBA Muy bueno felicitaciones ?????? #NiUnaMenos;POSITIVO
"@ayerasquetti @EstelaDiaz63 @marisafassi @MicaFerrarom @MalenaMassa @MarcelaDurrieu @MaJimenaLopezOk @RenovadoraArg @JimenaBondaruk @monicalitza @MinGenerosAR @MinMujeresPBA Felicitaciones @ayerasquetti y al municipio de @MuniCanuelas , sin dudas es necesaria la implementación, los números lo reflejan!
#ArgentinaUnida?????
#NiUnaMenos";POSITIVO
"La violencia no admite que cuentes hasta diez, los mexicanos queremos soluciones concretas no payasadas !!!
#Niunamenos";POSITIVO
"Una de las cosas más dolorosas con respecto a los femicidios, es que el 90% de las veces que leo ""condenaron al femicida de X víctima"" tengo que Googlear el caso... son tantas que no logro recordarlas a todas.
Eso es terrible.

#NiUnaMenos";POSITIVO
"@peru21noticias Con llamarlo 'feminicidio' y que el gobernador diga 'no más feminicidios', no evitarán que sigan habiendo más casos de asesinato.

¿En serio creen que al homicida le importa en algo, su hashtag #NiUnaMenos? A problemáticas sociales reales, se requieren políticas y medidas reales.";NEGATIVO
@camachocv2 Hola, estaría increíble si puedes difundir en twitter. Mi cuenta es @gabriekla7 ahí está el video, es importante que llegue a mucha gente #JusticiaParaTodas #NiUnaMenos #Yosoyla11;NEUTRAL
@camachocv2 @lopezobrador_ Hola, ojalá puedas difundir en twitter. Mi cuenta es @gabriekla7 ahí está el video, es importante que llegue a mucha gente #JusticiaParaTodas #NiUnaMenos #Yosoyla11;NEUTRAL
"El Estado mexicano sigue fallando con campañas absurdas y un Presidente negando la realidad.

Urge que haya expertas involucradas en medidas efectivas y en la implementación de políticas públicas con perspectiva feminista

#Nosotrastenemosotrosdatos #EstadoFeminicida
#niunamenos";POSITIVO
"Los noviazgos violentos normalmente se ocultan debajo de un falso amor romántico. El maltrato y control suelen pasar inadvertidos, por lo que es importante desnaturalizar conductas, prevenir y detectar las señales.
Llamá al 144 
#ViolenciaNoEsAmor #NiUnaMenos";POSITIVO
El negocio está cerrado por razón de corona virus pero la nv mía está peleando sola por que estoy trancado ??????????? #NiUnaMenos #COVID19 #needahaircut #needmiNV;POSITIVO
"Esta noche en la #ESFRA discutimos economía feminista con la compañera argentina Verónica Gago, doctora en Ciencias Sociales, docente de Economía Internacional y Culturas Latinoamericanas en la Universidad de Buenos Aires y militante del colectivo #NiUnaMenos 

@ColeFeminista ??";POSITIVO
"@RosaVillacastin Conmigo tampoco
#NiUnaMenos 
#8M2020 
#nosqueremosvivas";POSITIVO
"Tucumán registra 5327 casos de Dengue de esos 3 murieron, 47 personas dieron positivo para COVID-19 y hubo 4 muertes por esta enfermedad.
Hoy encontraron el cuerpo de Nancy Zelaya de 23 años y con ella se registran 10 FEMICIDIOS en la provincia, los números hablan.
#NiUnaMenos";NEUTRAL
@meganoticiascl Que espere la extradición en la comodidad de su casa y que la disfrute porque lo que se le viene en Francia y Japón le será muy incomodo más sabiendo que en Japón aún existe la pena de muerte, justicia para #Narumi #niunamenos;NEUTRAL
"Buenos dias, la frase de hoy: 
El gran arte de la vida es la sensación, sentir que existimos, incluso en el dolor.
Lord Byron (1788-1824) Poeta británico... A darle !! #QuedateEnCasa #ConsumeDeRestaurantes #NiUnaMenos";POSITIVO
@cinthifernandez Lo peor de todo es que los comentarios ofensivos son de mujeres, que falta de cordura y contradicciones nos ocasionan al verlas después peleando por #NiUnaMenos, el mundo está cada vez peor porque todos somos ofensores y nadie tiene empatía. Saludos @cinthifernandez ????;POSITIVO
"Esta lista se actualiza cada día porque no queremos #niolvidoniperdon
#parendematarnos #feminicidioesgenocidio #vivasnosqueremos #niunamenos #semillerafeminista";POSITIVO
"#JusticiaPorAnahi 
Condenaron a Marcos Bazán por el femicidio de Anahí Benítez. La sentencia y sus argumentos se darán a conocer el 2 de junio.
#NiUnaMenos";NEUTRAL
No puedo ni imaginarme el horror y el pánico que han sufrido todas las víctimas de violaciones o feminicidios. Espero que todo esto acabe ya y que ninguna muerte o abuso quede impune. #NiUnaMenos;POSITIVO
"Hoy esperamos por el fallo de Anahí Benítez. Hoy esperamos JUSTICIA.
#NiUnaMenos";NEUTRAL
